5,4,3,2-0.2658467,-2.213373,3.340603,-4.652196,2.186556,-0.8905327,-1.35547,4.666543,1.466495,4.194204,-2.366825,-0.8284948,-1.88984,-4.732941,0.452445,1.952776,-1.556913,-0.5733488,-3.150301,-4.243134,-4.221264,-2.598342,4.002229,0.7149953,3.874978,-2.706285,1.900279,4.926126,-0.7406499,0.4228635,3.769689,0.798152,0.7953043,-1.699763,2.850158,-0.1773314,4.59118,0.9450097,0.04032207,4.997283,2.143465,-0.2205615,-0.5315688,-4.030315,2.851882,-2.349941,0.8938779
-0.375772,-3.370868,-0.05954695,-4.812931,-3.265084,0.911499,1.014261,-4.035063,1.251006,-2.269053,1.026921,-0.6070206,0.8926697,-4.047385,-1.563302,-3.327976,0.7750254,-1.441095,4.074286,2.764181,1.939088,-0.4630084,0.5175309,0.4831746,-3.487251,4.17484,2.430558,3.424835,-1.131273,-3.605219,1.908314,-3.082747,-1.047357,0.5232868,4.475879,-1.977758,-2.735617,3.891512,0.1029575,3.393087,4.348994,-0.6011457,1.573453,-3.505676,4.254587,0.5627637,1.701082
-1.728263,-4.019054,2.038622,0.4473014,-2.622963,-0.9169981,3.661427,-3.487741,-0.4073377,0.9721093,-4.748669,1.997153,-1.670615,1.397555,3.082385,2.837645,4.121963,-1.116274,0.08645344,-4.489342,-4.377253,-3.364012,4.939875,-1.690905,-3.075037,-0.3000612,-4.031618,-0.2071481,0.498482,1.319771,-1.155179,3.293766,0.7003922,1.646399,3.95009,-0.1929407,-2.908153,4.855851,1.3913,3.059717,4.948998,-4.294232,-0.02938914,2.657071,0.5819745,-3.638529,-0.07383037
-1.039083,4.834776,1.006565,4.416953,3.206323,0.3811586,-0.2797966,-3.161135,-4.735493,-2.817152,-2.99294,-0.4143689,2.32249,3.465819,-1.753505,-1.416599,1.465592,1.085073,4.255882,-4.000534,2.67733,0.12011,-4.400186,-1.630432,0.2163453,-1.149017,3.734965,0.9970884,0.9007725,-1.470054,1.345772,-2.564967,4.906851,1.349356,-0.1627712,2.616678,-3.124022,2.964235,0.5403556,2.635248,0.8606439,-2.877899,1.121222,0.8705158,-0.108047,0.8539028,-1.411586
1.576183,-3.751173,-4.787304,1.38294,-0.384901,1.876549,3.912677,0.8262844,-2.526031,-4.200019,-4.834256,-1.49069,1.215322,1.857725,0.6105928,4.774105,-3.182506,-0.2707741,1.295405,-4.924127,4.822525,-0.5772634,3.486882,-1.254696,-2.892069,-0.560091,-2.460937,-0.8003421,1.841632,-4.992188,-2.168161,-1.340737,-4.781752,-0.9441264,-0.7929344,-2.897839,1.656049,-3.905747,-0.09788156,2.80063,-4.030313,3.622333,1.97197,0.7947154,-2.752389,4.904262,-0.8895953
3.195207,-2.959816,3.257604,0.8413105,1.09652,-0.9392593,-0.6179481,-3.10522,-1.850138,-3.506824,3.658341,-1.100995,2.952047,1.055274,3.790216,4.159081,4.561479,0.09505725,3.75567,0.1492591,2.387065,-3.052989,4.107164,-1.754177,0.8258181,-0.7028956,-4.983529,-4.379197,0.9156064,-0.4053206,-4.014916,-4.842874,-2.560828,1.840584,-2.197396,1.809145,1.498833,-0.9258933,1.906196,-0.4558749,-0.5569739,0.6358795,1.801318,-1.197044,-4.930285,2.003675,-1.219128
2.752616,4.494898,-2.471776,-1.340702,-0.3966742,-0.8131392,-0.5390449,-0.7369428,3.926611,-4.804515,-4.320251,1.150794,3.240444,0.8893328,1.516334,-2.91302,-2.683734,-0.9232905,-2.894627,3.876591,-4.834793,-3.71644,-1.443705,0.4785755,-2.513352,2.384185,-0.5751567,1.739952,-1.845963,-2.39391,0.731575,-3.971134,-1.525263,0.1970327,4.56998,-4.289093,1.033106,-3.081075,1.167801,3.662379,0.976594,3.094021,-1.259134,0.5463843,4.799501,-1.664181,1.452442
2.454813,3.273613,-0.4052238,1.476531,-0.0083251,-1.040908,2.048999,2.92248,-2.045376,1.871828,-1.826299,-1.559464,4.495389,-1.891181,2.003131,-2.075904,3.955786,0.9936861,-2.743747,-4.946415,4.373793,-0.7199149,-2.736281,-0.7244909,2.041207,3.385534,-3.361076,-1.075955,1.329482,2.575789,-4.19951,2.937651,-0.5830998,0.8708567,-3.499717,4.776709,0.8361392,0.731246,0.2513487,-3.814164,3.298844,4.99521,-1.225972,1.569758,1.188233,-2.706546,-1.401257
-2.611625,-0.8027167,3.689312,-1.710224,-3.611725,1.62055,-2.516866,2.981515,-0.5434136,-4.627409,-3.067595,1.71305,0.9683709,2.090791,-1.071613,0.007756233,-3.997889,-0.3388836,3.467109,3.844696,-0.5311985,-2.649179,3.917147,1.237949,-4.074492,1.45114,-1.642148,0.6094761,0.1619222,4.326953,-2.15811,-3.040551,-4.334202,0.2790964,4.088797,-1.623089,0.8235378,-3.787431,0.3100865,-1.080053,2.984929,1.001335,0.5546893,1.574064,-4.191714,-4.404206,1.867818
1.500548,-2.829045,-0.02213764,-1.28357,-3.388282,-1.875618,1.827263,1.225941,4.939835,-2.396555,0.6985731,-0.5336406,-3.979973,-1.457226,-3.414946,-0.4206662,-0.5821557,0.5860729,-0.6049972,-0.8292561,1.957503,3.179272,2.195128,-0.1845653,-4.755439,0.4127712,2.158729,-4.620625,0.4616821,-2.603095,-4.876362,1.17621,4.30159,-0.8470628,-4.955641,-0.4275436,0.6258149,-0.1745505,0.3494012,2.630888,3.760241,0.286593,0.1571171,-0.3878946,-2.606319,3.620112,-0.8721879
-2.997267,4.039756,-2.826917,-4.424676,1.141265,1.562926,-3.712024,0.8221345,3.093853,0.4010897,2.827149,-0.7451317,4.946148,3.71093,-3.264652,1.435089,0.09929228,-0.4981506,-2.196188,-1.410182,2.636498,2.174273,-4.902755,-1.767618,3.326161,4.383288,1.444781,1.820117,-1.544637,4.811554,3.657342,2.147235,-4.217369,1.075672,-4.957109,-3.621485,3.961308,-2.533867,1.302636,2.640086,4.257573,-0.9543128,0.3667667,2.893467,-3.527054,2.596084,0.9893269
-4.064318,-4.483702,-2.992793,-0.2795167,1.335637,1.573497,-4.634626,-3.577332,-3.725065,-0.2198629,4.093193,1.72465,1.399654,4.917057,-1.458402,-4.581181,-1.549077,-1.467646,0.6652064,-0.3002472,-0.1916866,-0.09470415,-2.306642,1.455927,0.225225,3.803786,4.0207,-4.593534,-0.9497731,4.140808,-4.332732,-2.935919,-2.720807,0.03699136,3.339979,-0.993598,1.773747,2.739186,-0.3120863,-1.571305,0.3921194,4.070434,1.630914,2.705911,1.7933,-2.523,1.273986
2.239076,2.00642,-3.243694,-3.73982,-0.4995914,0.3138406,-1.03662,1.991035,-0.7341213,-4.956272,2.106594,-0.8582399,4.48676,-4.073549,-4.03756,2.413016,2.353588,1.88841,2.264687,-4.723881,0.3595181,0.9093733,-1.86646,-1.032803,1.999002,3.381585,-0.1219888,2.538993,0.7659511,1.833122,-2.573705,-3.257492,2.917914,-1.823214,2.499893,-3.51496,-2.020548,-4.83817,0.8409175,3.86972,1.801052,0.5337162,0.7945694,-1.784775,3.898543,4.787916,0.6380691
3.504776,-3.053739,-0.3895502,2.594982,3.355248,0.7959566,-1.379321,-3.996634,1.683276,0.4456873,-3.049584,1.087155,0.9135289,-1.944508,1.652107,-2.502573,4.80888,1.709965,-4.913751,-4.506458,-4.709726,3.928843,-3.289571,1.691439,-2.928953,-2.132971,-4.449076,4.563745,-0.2854397,-1.305876,3.98463,-2.029576,-3.227449,-0.9477346,1.944175,3.327559,-0.9028916,4.783355,0.1952102,0.9279304,-3.896823,2.953549,0.869256,-1.110948,0.1194363,0.3745265,-0.8958194
-3.120407,-4.438686,2.246274,4.338032,4.576015,0.4737389,4.921607,2.134472,1.660583,0.4763012,-2.260646,-0.162235,-1.969435,2.045417,1.215791,-0.04456329,0.4785891,0.1217411,0.5011077,-4.841018,-3.744442,-2.050896,4.836056,1.888153,4.73853,-2.483646,2.723449,0.8245511,0.05070376,2.684939,1.880747,-3.347723,3.65365,0.2891066,1.984136,1.9156,2.393779,4.549608,-0.4043529,1.712168,2.026213,0.07286263,-1.380089,2.536596,-0.4819865,-0.1544862,-0.470711
-0.8333402,-3.381676,0.3812485,-4.066869,-1.5412,1.111465,-0.1443548,-3.186269,-0.06715822,-1.39872,2.647194,-1.901126,-4.539723,3.898811,-2.11755,-4.829425,0.8221798,1.453928,-4.646418,3.027762,-2.281707,3.071728,-3.162274,0.6506123,-2.686777,-2.981193,-3.862601,-4.822592,-0.05432582,-1.682168,2.669332,-0.6677074,1.780128,-0.9754632,-4.166684,0.05001116,-4.449157,-0.8369403,-0.3662479,-0.5341272,4.482386,-4.497381,-0.568258,-0.7559032,4.108345,-0.1277189,-0.7133367
3.38951,0.7435651,3.453482,0.4633408,-2.418416,1.968494,-1.684644,-0.3878303,2.13209,-2.280365,-2.620434,-0.3456757,4.79639,4.917988,-2.866676,-4.343181,-4.747171,-0.6950185,4.052472,2.955102,1.507008,-3.185444,-1.213568,1.741477,-1.253728,-3.352047,3.431045,0.7622938,-1.549192,-3.121356,4.495325,-0.7370801,-3.98445,-1.382397,-1.195039,-3.718447,-3.720543,-3.782769,1.787242,-2.41798,-3.526623,-3.819885,0.9982557,-0.5964475,-2.812955,4.549215,-0.7498577
-2.989542,0.6420369,1.944868,4.02258,2.884727,-1.564241,-3.270984,-0.05430651,2.645622,4.104585,2.30575,-0.5875418,-1.147888,3.701124,-0.7210488,-1.097138,-1.981054,0.7798027,4.390584,-0.19697,-4.757607,2.823318,-3.054493,1.511174,3.172518,0.6867213,1.077648,-0.3037648,-1.362276,1.031731,3.088055,-1.630726,1.127636,1.236878,-2.639524,3.503166,-4.034262,0.6244273,1.157771,4.369497,-0.07532787,-0.5674891,0.5177545,-1.043353,2.388066,-3.557648,0.7476024
-1.55019,-3.056473,-3.319429,1.655788,4.518887,-0.9870727,3.857918,0.03749895,1.140142,3.919917,-3.72182,-0.4908211,-1.091103,1.552765,1.950712,2.247245,4.635198,1.801594,-3.597827,-1.104355,2.516174,2.566507,-2.648373,-1.914404,-4.966811,2.142233,4.000645,-1.522935,0.9997324,2.51947,-2.057126,-4.09169,-2.981195,0.002740145,0.9330063,0.8596067,-3.696781,3.621056,0.04981208,3.447094,4.785882,-2.275371,1.664172,1.957261,-1.744476,-3.55955,-0.7369044
3.370887,-3.689066,-4.185815,-2.018641,3.048,0.7500858,-3.83034,2.357837,-3.270569,-1.117003,-3.244503,1.629982,0.4000287,3.115551,3.522378,-2.428618,-2.04169,1.49178,-2.635264,4.840192,-2.051628,0.3701587,-0.3145976,1.190038,4.517117,4.115349,-3.303056,-0.978765,-0.4233768,-2.544161,0.3087182,-4.674602,-4.005265,-1.36805,2.42668,4.631287,0.5294652,1.833528,1.964954,2.525816,2.02513,2.797127,1.380809,-2.702901,2.078711,3.173889,-1.082155
2.381219,2.684775,-4.867201,4.860252,-1.097557,-0.9268215,-2.06101,2.693344,4.968761,0.8993917,-4.135529,-0.5321567,0.6274562,-2.831058,-4.467871,4.357471,-1.623857,-1.821503,-1.78133,-3.414875,0.4230719,0.236495,2.114468,1.074834,1.053477,-1.169374,-4.909148,-4.272718,-0.5926502,-0.02271605,3.631284,-1.480674,1.557028,-0.08481097,3.314882,3.955883,4.44883,0.2687116,-0.505069,-1.45061,0.3947206,2.979984,-0.5582855,4.537861,-3.873406,3.274339,-0.8566282
-3.153458,1.333889,-1.439937,1.153891,4.491746,-1.479208,-1.172469,-1.924247,1.269828,-2.368397,4.483076,0.8638105,-0.1064653,4.347097,1.297644,-1.075373,-1.980505,1.998819,-0.9689717,0.5301447,2.793403,3.07377,4.749514,-1.00764,-4.8413,3.436957,-1.005309,-2.326982,-1.439606,4.605286,3.6007,-1.513544,-0.6172042,1.570812,-4.982324,3.977176,-0.5614905,4.785187,0.2279017,0.6498284,-2.07246,4.071795,0.1043036,-2.122002,-0.8281107,2.99165,-0.7169802
-4.139357,-1.762635,-4.091502,-2.76922,-4.459656,-1.236976,-4.442206,-3.103162,0.325026,-3.318693,-1.750632,-1.822579,3.473873,-0.06208611,-4.757626,2.129274,2.900058,-0.04582715,2.864398,-4.724026,-0.2087955,-3.711308,1.06042,1.104695,4.155025,0.5015473,1.170785,-3.43068,1.291557,0.8527799,4.012476,-4.474628,1.70259,0.6351766,-4.467149,-4.766054,0.6220145,4.292073,-0.7768214,4.457217,-4.242772,0.5985694,1.29069,-1.093386,-3.089352,4.368679,-1.661613
-2.213246,-3.35767,-3.237717,0.6447272,2.034936,-0.4523346,4.208734,4.372674,4.747809,0.22682,4.122424,1.609869,4.409775,-3.471848,2.408907,-0.5815501,1.993565,-0.8721416,-1.069453,-2.96068,-2.932424,4.345603,3.393603,1.264387,4.853689,-0.1566248,-1.621459,2.381757,0.5370154,-0.5741377,1.262782,-1.817271,1.906547,-1.621018,-0.3788109,-1.366747,3.04112,-2.214596,1.690582,3.875513,-1.292352,-0.8671241,1.379458,-4.829893,0.8675795,2.004921,0.007402182
-0.1771207,3.91634,4.875303,-1.659256,-4.071514,0.03168321,3.072658,-2.637948,-4.066934,2.949976,-2.921021,0.3363602,4.380402,1.831115,-0.7680635,-2.238193,4.467969,1.490223,1.439053,-3.800026,-0.1109333,3.911764,4.889698,-0.9337189,1.196275,1.106493,-4.482595,1.886848,0.3959353,-4.975025,-2.674236,-1.833763,4.218538,-0.7672627,0.1947408,2.413913,2.026976,-0.2271395,-1.637137,-3.273421,-2.392619,3.475786,-0.286341,2.858986,-2.739635,-3.110831,0.1059167
-2.877176,-3.392587,-1.594283,-0.6521444,-3.949526,-1.200022,4.559122,-2.80371,4.880499,-3.303138,-2.697662,-0.7023566,-0.6720395,1.264967,1.399931,-2.276625,1.935385,-1.361292,2.173294,2.794173,2.777293,-4.235734,3.074299,1.31088,3.279777,-1.7842,0.1322932,3.655029,-0.9695904,-0.7129912,-0.8723493,3.146336,2.377528,-1.054315,1.411121,2.877956,-0.0004296303,-2.554794,-0.6197593,-2.285738,0.9872503,0.9032779,1.806407,0.5579181,-3.326933,2.827712,0.2162635
1.286774,-3.295869,0.3383203,2.890494,-2.618898,0.415251,1.094241,-4.852921,-1.954437,-1.117653,-0.06105471,0.9058003,-3.065119,-4.870757,-2.738564,0.03573847,-4.276075,0.680293,1.062401,-4.47262,-0.8677034,-1.981906,3.322617,-0.6616209,4.255998,3.667076,-2.395148,4.217815,0.9589886,0.660028,-1.014831,3.169557,-4.189921,-0.7856247,1.110215,0.9581752,4.711801,-3.950743,-1.802538,1.582806,-2.298418,2.12173,-0.1338284,2.19941,-0.1257734,-4.171974,-0.2041447
3.813727,3.324482,-4.506659,-0.3487449,-3.776453,0.5498552,-3.474382,-4.169376,0.5729003,-3.928818,1.814501,-0.1409261,2.018598,-2.832655,1.953814,-2.213523,-4.542746,-1.944249,4.135157,-4.923843,-1.423419,3.785997,0.7530684,0.6925215,-4.471813,4.590213,4.84976,-2.696589,-1.173208,-0.1768284,1.543364,1.832624,-0.160511,-0.3363817,0.2634306,-2.19708,4.482474,-3.37462,1.203703,-3.587682,-1.338896,1.028437,0.564444,-4.146666,0.7666726,2.166119,-0.5805328
2.733872,1.548358,2.514728,2.326562,-3.911936,1.623922,-2.968959,-0.9613519,2.481468,-3.209793,4.252098,-0.7120507,3.004248,1.013039,-0.454988,4.993955,-0.4827051,0.5091109,0.5705361,1.304564,0.1511688,4.006922,0.8592577,1.574648,-4.430124,3.018295,1.449233,0.4645615,-0.7244861,-0.1558108,-2.116084,1.365247,-3.380967,0.2223036,-1.51155,3.191895,-1.768694,1.760069,-1.562144,-4.393179,-4.775093,-0.4953594,1.272334,3.115766,-2.321476,-3.639096,1.139784
-4.907046,1.509415,0.752172,-1.619826,-2.318828,0.4478734,0.4983597,-3.548849,-1.898751,0.2915306,2.281764,0.2550695,1.551985,-3.73177,-3.400072,-3.013065,-2.784356,1.975432,1.005352,-1.327042,1.047234,-0.2960353,0.4655595,-0.553961,-4.086413,-0.3494878,4.443277,4.760471,-0.9006598,1.643555,-3.279342,-0.2731423,-0.8888535,-0.5477211,1.827731,-4.069604,-3.944417,-1.620667,1.445632,-3.013816,3.949001,0.73103,0.8930597,1.650925,2.509179,-3.688103,-0.7775247
-1.085855,-0.04478407,4.562284,2.734284,2.141743,-0.9568355,0.9297128,-4.451655,1.766925,4.673504,1.179008,-0.05345225,-4.972964,3.588868,4.212088,-0.4525952,-0.03230047,-1.306559,2.109433,2.679043,-2.183253,-2.456717,-0.3237252,1.783856,-0.1715298,1.651983,-4.200575,-1.729555,-0.8971126,3.036048,2.802711,-0.8951707,3.780086,-1.618976,-3.315439,-1.49755,4.214229,3.175957,1.534575,-2.902545,3.217081,2.975206,1.344958,3.325744,-1.292374,-4.36928,1.188958
-0.6342368,-2.8812,1.023636,4.0337,-0.6903701,1.498013,4.590698,-4.526915,-1.907587,-3.460405,4.290916,-0.03722072,2.142092,-4.534094,2.01903,-3.568925,2.626748,1.397722,-2.561947,3.332529,4.034798,2.206727,-0.8866663,-0.04289222,-3.8548,-3.231604,-1.171093,-3.826258,-1.999472,-0.4265456,0.3747158,0.9836502,3.721502,1.761406,-0.9261889,4.579973,-3.463812,-3.369543,1.003654,0.1061873,3.663019,1.151886,1.498535,4.704461,-1.719814,4.725952,0.03981185
-1.004897,-3.703144,2.899996,-1.526061,-4.894895,0.5906748,2.763816,-2.020479,1.904414,-3.274542,4.160508,0.2290027,2.205324,-0.8386259,-4.933764,-1.436756,3.598155,-0.4196246,3.270357,3.818277,3.216577,-4.342325,2.208021,-1.387496,-3.445942,4.905676,4.386774,4.316051,-1.426069,-0.3594594,-2.328475,4.893167,-0.6030221,-0.380944,-2.643836,-2.334711,-1.320417,4.276063,0.7758054,1.215964,0.2273445,1.685247,1.631036,1.122605,-3.54977,-4.104589,0.7591295
-0.3741674,0.4747872,-0.170887,2.477942,2.257505,1.539917,1.317257,1.585999,0.6566768,-3.08264,0.7014709,-0.1123793,-4.341392,-0.2121501,-0.4236822,4.705233,-3.73485,0.6728935,3.270903,0.2423449,-1.480543,-0.9864097,-0.9990745,-0.623419,3.353002,0.7200952,-0.2870936,-1.809578,1.29127,-2.775149,-1.324993,3.259774,-4.174255,-0.9848616,-0.7486219,4.955544,-1.555349,3.908155,0.4859111,-0.3339834,4.637895,3.31504,-0.5823114,3.891555,-4.132167,-2.053786,-0.1162436
1.051266,-4.707747,3.79249,3.001705,-4.324701,0.415499,0.7952266,0.4710264,-1.405053,1.692562,-1.972232,1.135692,3.457424,-3.46699,-4.263801,0.8748703,0.6458192,0.7689947,-1.621058,-2.336774,2.654081,-2.585212,3.080262,0.05554557,2.563711,-0.01397085,-1.676918,2.113632,-0.02597404,3.453907,1.548761,-2.347402,2.665884,-0.6230342,0.4878311,-1.091969,-1.788156,-4.282161,-0.9859784,3.99811,-1.136276,-2.383642,-0.0743897,1.590536,0.08468914,-3.438292,0.6221642
-1.992407,-2.294524,-0.4974823,-1.740375,-4.088058,-1.277444,0.1982813,2.251997,-2.101404,-4.468353,-4.48456,1.6812,3.411349,3.420545,1.363846,2.96897,-3.480807,0.1001155,3.513514,4.284371,3.368076,-3.632421,4.484864,-1.934253,0.6881456,-0.07568645,2.605159,-4.380318,0.6187028,3.292124,-3.558123,2.453784,1.112525,-0.9131162,-3.651587,0.1067262,-1.250277,-4.854773,-0.1251671,2.843976,3.280841,4.719558,-0.6304071,-4.250221,-3.8517,0.5214458,1.786028
-4.716493,1.414113,-3.420535,1.822449,4.652299,-1.543935,-4.364976,-2.044658,-3.636273,-1.45154,1.489321,0.5634369,3.581098,2.184645,1.025005,-0.1523142,2.058346,-0.5699551,4.936407,1.196485,-2.044788,-1.633068,-4.502092,1.999538,1.762284,-0.3167815,-4.604812,2.510921,-1.737843,-2.761516,1.753559,0.693943,-2.156622,-0.9010108,-1.821293,4.598769,-2.633308,1.658361,1.484285,-3.158995,4.569264,1.300669,1.098932,-1.142315,1.763403,-0.7070856,-1.041445
-1.78436,-3.617884,3.469704,4.0926,-2.841278,1.011587,-3.814536,1.575292,-4.365353,3.284467,1.047348,0.8229164,-4.290833,-1.217944,-1.056223,0.9022217,-2.112418,1.767349,1.994182,-2.841933,2.990041,-4.801768,-3.928194,1.254749,-2.05842,3.276095,-0.1671581,-4.901619,1.582878,2.65964,-0.3446512,-1.03015,-0.3484015,0.4273498,0.4198117,-3.896881,4.190193,-1.626019,1.011995,0.676517,3.674469,-2.217304,-0.08590961,-1.212019,0.4040079,-1.229041,-1.14869
2.549233,-3.194912,3.079128,3.015552,0.6101923,1.109292,4.838047,-3.821281,-1.545107,-0.6570716,-0.1112704,-1.053472,3.7429,-1.778908,-2.765917,4.626776,0.9956832,0.6804051,1.833227,-3.37273,4.764454,2.728168,-0.07718849,0.9391121,-4.396839,-1.357398,0.1959949,3.786497,0.6587376,0.32898,4.810736,-4.333095,4.232509,-0.6693618,0.5173869,4.32375,-2.550668,-2.828455,0.2499821,3.546703,-2.292452,2.727938,1.611758,-3.697864,2.332942,0.2472262,-1.086749
-1.326182,3.222767,-1.794636,-3.023405,4.389172,-1.736847,-3.330287,3.174325,-3.173557,4.685706,-2.628632,1.075583,2.615598,-3.333811,-1.928412,-4.936386,-0.2484269,-1.092794,4.970589,1.978966,-2.181828,0.6455235,4.346723,0.06791425,-2.547594,3.15519,2.783189,1.338386,-0.8465922,-3.99908,-1.229721,-4.080691,2.623816,1.319247,4.090304,-0.7352419,4.415053,-3.489378,-1.776128,0.2694206,0.3439765,4.695148,0.7482528,0.2612262,-4.500885,1.464836,1.525651
